model,alpha,beta,miscal_function,test_plus_train_size,marginal_class_probs,fit_time_mean,fit_time_std,score_time_mean,score_time_std,test_accuracy_mean,test_accuracy_std,test_log-loss_mean,test_log-loss_std,test_ECE_mean,test_ECE_std,test_MCE_mean,test_MCE_std,test_sharpness_mean,test_sharpness_std,test_overconfidence_mean,test_overconfidence_std,test_underconfidence_mean,test_underconfidence_std,test_avg_confidence_mean,test_avg_confidence_std
Histogram_Binning,3,0.75,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2",0.0043133020401000975,0.0002343262638779998,0.027122879028320314,0.0012335674533842883,0.7036666666666667,0.016662962551348852,6.062000393190182,0.5454111642006456,-0.08422804232804232,0.019005857847007205,-0.33148895190830674,0.1722860313835545,0.2698072629534184,0.0280589046114227,-0.6157901294878281,0.03514501299851863,-0.19655589477381283,0.032075936174935746,0.7479329854913569,0.03205162557319317
Histogram_Binning,3,0.75,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2",0.005451202392578125,0.00022780151852439762,0.19425501823425292,0.002454142985784605,0.7374777777777778,0.0018212659339576882,1.3343302060990123,0.14519473904879232,-0.04254645502645503,0.007083484756564592,-0.1533023020881627,0.04305819392717223,0.16969342469780563,0.0210156396232194,-0.6051866818969811,0.016861443854547953,-0.22425997398355565,0.0078910694227882,0.7309645812016013,0.009013693078900297
Bayesian_Binning_into_Quantiles,2,5.0,identity,1000,"0.2, 0.2, 0.2, 0.2, 0.2",0.05159828662872314,0.0030449971247688223,0.38037259578704835,0.004959780877015064,0.29066666666666663,0.025273266454032335,1.6028819478783312,0.021965217639626246,-0.04773015873015873,0.02041580493905397,-0.1159243547238048,0.08391382650244161,0.010567144906468129,0.009627267643280995,-0.29477357185091957,0.03435907191064474,-0.698976736951033,0.03713709004808398,0.2966655556367155,0.03513397674714127
Bayesian_Binning_into_Quantiles,2,5.0,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2",0.7359734058380127,0.00799390247725782,19.180904078483582,0.3510887724067489,0.3895,0.005384591642872648,1.5050212320547858,0.00890434480219312,-0.04947306878306878,0.014809076491023603,-0.20741010380311323,0.17731767750906732,0.024977282821116064,0.011381167908518619,-0.3403536377767918,0.018921583611286957,-0.6334641591014816,0.025875693817410728,0.35058072642536653,0.02161437316458741
Bayesian_Binning_into_Quantiles,2,5.0,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2",0.05222656726837158,0.005373095206108942,0.3854817867279053,0.006981139863134494,0.49188888888888893,0.044268323881915025,1.6199124387410317,0.19060751222928876,-0.0760089947089947,0.020456782148249683,-0.2740768588137009,0.07558139434626553,0.053544211959904386,0.01914542742640091,-0.41452781818423795,0.029907418663891072,-0.5364145255141429,0.03716958173034517,0.43882045539014725,0.034193955043791156
Bayesian_Binning_into_Quantiles,2,5.0,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2",0.7383004903793335,0.008601634125901356,18.952293848991395,0.15249040818271264,0.560088888888889,0.00508765417119782,1.2634459122398005,0.004741929465131448,-0.07286132275132273,0.009815094178612187,-0.15548303244638487,0.04633243252505785,0.09838585076060387,0.01405672532757444,-0.4408069155305408,0.008659243660198547,-0.4774433083864051,0.013018896751939193,0.48659301090946033,0.01110744646038785
Bayesian_Binning_into_Quantiles,2,5.0,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2",0.05242784023284912,0.0062461930821719166,0.3892381191253662,0.005107990667252504,0.20099999999999998,0.010216450329680092,1.6425097430408833,0.026598952431604116,-0.07441851851851852,0.040920995029860054,-0.0877487353414996,0.05619141168035131,0.0018288458091671636,0.0031304434053073017,-0.27325519474629256,0.03026277358135113,-0.7269023771509332,0.02939953376549858,0.273233244179429,0.030075872636746753
Bayesian_Binning_into_Quantiles,2,5.0,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2",0.8287249565124511,0.20784524758857426,50.941700506210324,51.081893040504,0.21215555555555557,0.011453634090629486,1.609975280332462,0.0016092241044058028,-0.024086084656084656,0.008309473190419898,-0.027757381639939054,0.012972219877577401,0.00034604081428963647,0.0005263528443363645,-0.22310458303414626,0.011645494279193338,-0.7764894638598397,0.011966002772148534,0.22319302126914953,0.01171833696249049
Bayesian_Binning_into_Quantiles,3,0.75,identity,1000,"0.2, 0.2, 0.2, 0.2, 0.2",0.060139942169189456,0.015913108748480412,0.4181779146194458,0.03621628365935223,0.8323333333333334,0.011420987587594779,1.3693663370149511,0.3959534737757272,-0.0463421249317882,0.019661948678346013,-0.3205775729646697,0.14255506682458735,0.14235648749796898,0.02333756162750033,-0.7020858664074328,0.05491153332159317,-0.13442900953254178,0.03496338096345073,0.8380372275059669,0.03767908433274565
Bayesian_Binning_into_Quantiles,3,0.75,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2",159.39568424224854,501.5139933942237,504.21397681236266,1084.0022445579054,0.8303222222222223,0.0040353207360843794,0.6626270066669802,0.028841951504910094,-0.04070248677248674,0.006031482404224738,-0.2601424501424502,0.11244536209347307,0.11052392547144925,0.031483678764529385,-0.6871147567532956,0.035850260088026276,-0.16196934218203554,0.0088815414490884,0.8123304124743967,0.012534840276099163
Bayesian_Binning_into_Quantiles,3,0.75,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2",0.05266833305358887,0.0026002283681929804,0.38845367431640626,0.004205582032589689,0.8716666666666665,0.01059608851919998,1.3074781435433969,0.3320595197043922,-0.05230366046767697,0.024479899950707762,-0.3392857142857143,0.08937825891705764,0.12217244514511882,0.05207261861014118,-0.7376158926489069,0.08550575154180035,-0.11686369012605738,0.041859245890042515,0.8640696379446802,0.04848232899627769
Bayesian_Binning_into_Quantiles,3,0.75,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2",0.7771065473556519,0.03415054476831907,19.047856402397155,0.10178584521953422,0.8975,0.0038272899221444144,0.5063035136003359,0.04620473843872397,-0.029149365079365035,0.007212287180436942,-0.4744429469901167,0.19782283093544836,0.06461760875175261,0.02275439846761929,-0.7780672876837696,0.03809128158099796,-0.11016052937827021,0.009074383210338802,0.878287506296202,0.011753613605865524
Bayesian_Binning_into_Quantiles,3,0.75,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2",0.11958074569702148,0.1624629154377711,0.5661384582519531,0.22920617858186104,0.7136666666666668,0.009370443565809823,1.5731749140468556,0.2996184889104707,-0.0785984126984127,0.061049268532232186,-0.29352889492155,0.09487953807481316,0.19388024044764726,0.05705112229928977,-0.5681964217266398,0.07953258238033603,-0.2658627206907045,0.10474580894486821,0.6866619259459504,0.09767055791259498
Bayesian_Binning_into_Quantiles,3,0.75,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2",0.7723310470581055,0.038487806641786325,19.241838669776918,0.25582857978816415,0.7290222222222222,0.002711455149188918,0.9199059844820432,0.03188829937669406,-0.060905873015873004,0.010122076703703648,-0.14908450293082262,0.049108846396625064,0.15563156931548883,0.03636796695062345,-0.5969682476938213,0.02611951669546748,-0.2417703340955438,0.008444020968679796,0.714481822226156,0.011189049926946292
Temperature_Scaling,2,5.0,identity,1000,"0.2, 0.2, 0.2, 0.2, 0.2",0.002321481704711914,0.0014424604486728816,0.003981733322143554,0.0006974378078742304,0.40377777777777774,0.004293741258130207,1.5104320146340926,0.013829822173596377,-0.0646825396825397,0.01407048948087687,-0.22611909973937044,0.05903344407756566,0.08651874566654819,0.03656377478165415,-0.35576019987273605,0.03680481548108052,-0.586978828460846,0.048575475313883516,0.37884610457175316,0.04139004932628237
Temperature_Scaling,2,5.0,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2",0.005118155479431152,0.0007184464006567444,0.02079157829284668,0.0011123347075497267,0.43391111111111114,0.0013606260158496386,1.4654476618425742,0.0015675672194117398,-0.051028253968253966,0.012683565674217719,-0.1654443194600675,0.04974290022010788,0.08578038490100384,0.010780364445468227,-0.35129196317280215,0.00995825837905632,-0.5851124727751424,0.01377712207261653,0.3788826140914539,0.011542374277196961
Temperature_Scaling,2,5.0,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2",0.002473306655883789,0.0019569876334268326,0.003557300567626953,9.574545009315116e-05,0.6078888888888889,0.002481757861889043,1.255270298495457,0.005037860875495026,-0.1389058201058201,0.02334182589760061,-0.2745413573700955,0.0895598178287253,0.20149909488234052,0.03925741133209504,-0.4305867569050424,0.03053648080267139,-0.47701442601851507,0.03840426453324263,0.48673973464067455,0.03513643755290152
Temperature_Scaling,2,5.0,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2",0.006362628936767578,0.004295872272033798,0.02042696475982666,0.0010211717369013546,0.6034111111111111,0.0010773258566338193,1.2650024457948457,0.003348005133338333,-0.11142306878306878,0.008036605560247777,-0.1790645218670322,0.0020707892027192047,0.21406410550271096,0.013001957451366668,-0.43428204602269893,0.010011290724388265,-0.466892758382741,0.012314586582073368,0.49391235458035554,0.0113334511449239
Temperature_Scaling,2,5.0,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2",0.001400327682495117,0.000399919988801917,0.0036697864532470705,0.00037956309012298814,0.3087777777777777,0.003865006029094687,1.5750276854894603,0.009456608614793801,-0.03957037037037037,0.017276278900648687,-0.22463791305004505,0.07447608265693725,0.025396709659637466,0.021955934030885773,-0.28256037576542825,0.03539590566790616,-0.6951562612310958,0.0446488603220852,0.28941275509523445,0.03817438317042273
Temperature_Scaling,2,5.0,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2",0.0038667917251586914,0.00023356096597288171,0.02032926082611084,0.0012016656345550864,0.2880111111111111,0.0011165914230530545,1.57786747486205,0.0012740040360634905,-0.03274645502645502,0.0013955684134611896,-0.36282061080470074,0.20748177203876453,0.02109402329988639,0.0035997836417455266,-0.2819209976178694,0.006580920139108243,-0.6910655684091354,0.008921287384122586,0.28969946226862253,0.007233256662464448
Temperature_Scaling,3,0.75,identity,1000,"0.2, 0.2, 0.2, 0.2, 0.2",0.001780390739440918,0.000262709104987937,0.003728938102722168,0.0005474584265205278,0.8398888888888889,0.003865006029094672,0.6219933304706806,0.020244068252133048,-0.06,0.007023324083039735,-0.5432142857142856,0.13803598665015307,0.08641183072553922,0.007070684845781327,-0.765430889987619,0.04277375313193816,-0.12868609801517653,0.03273952775686766,0.8543792817351094,0.033982089673611694
Temperature_Scaling,3,0.75,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2",0.004257035255432129,0.00039473914289664457,0.020689678192138673,0.0014678546517640622,0.8421888888888889,0.0011452172866949473,0.5899915900392223,0.003387668527163287,-0.03998735449735445,0.002766811594097591,-0.43333333333333324,0.1360827634879543,0.09355059581699168,0.001525697913559064,-0.7330278182349849,0.009581956683599686,-0.13393265677215405,0.00789468570968644,0.8450735718591902,0.00802077170771617
Temperature_Scaling,3,0.75,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2",0.0018832921981811524,9.642304546275049e-05,0.003722882270812988,0.0006502962929996921,0.9128888888888887,0.004030065335921636,0.3774566071070883,0.014658896497398093,-0.03873703703703703,0.016706494046234775,-0.49714285714285716,0.17089791471435892,0.07181963574454371,0.01421002285437656,-0.7974574788243574,0.04561441317355438,-0.08071337345735316,0.02971599089980312,0.9087280972477142,0.030574840250266945
Temperature_Scaling,3,0.75,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2",0.00513460636138916,0.0004320551713252965,0.02079136371612549,0.0011123508062349696,0.9102,0.000954090176997779,0.3916147593167719,0.0027684052314090363,-0.017600793650793665,0.003862150177223476,-0.7314285714285713,0.11143264135831432,0.07806407458981299,0.0028188965110336403,-0.7896063582645685,0.010148706790170969,-0.08702372169191766,0.007462589522824147,0.9018994584471514,0.007589716072223588
Temperature_Scaling,3,0.75,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2",0.002829432487487793,0.0020623630889588063,0.0036677122116088867,0.0005260537397761526,0.7604444444444445,0.005473467615381089,0.8112917281916581,0.012736306757275568,-0.09171111111111109,0.006822051050951722,-0.2963852813852813,0.06095880989533255,0.08883545687121361,0.0030216760819933653,-0.6723513589021628,0.0340524249499858,-0.20225812365762671,0.03417739926548461,0.7677014062738163,0.03347286724680852
Temperature_Scaling,3,0.75,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2",0.004884934425354004,0.0003737295613036683,0.020441484451293946,0.0009618562078527759,0.7381999999999999,0.0010031500454654974,0.8567298705845028,0.0026638495159042384,-0.08395126984126983,0.0013752593237379256,-0.23333333333333334,0.0,0.09417954925388483,0.0010163903956258496,-0.6609665148625887,0.00796871585447014,-0.21391587606161427,0.007617327927592474,0.7533283096741468,0.007592886018545517
GP_calibration,2,5.0,identity,1000,"0.2, 0.2, 0.2, 0.2, 0.2",55.72355053424835,16.487558443203667,4.245373249053955,0.15617490973144255,0.409,0.007036062310661138,1.534959303013169,0.04479367536747258,-0.05142367592445457,0.02267897447204542,-0.20306182650731577,0.09088354389074929,0.12641624627909717,0.048795858465993804,-0.3795000765781236,0.03827046974162719,-0.5467731872442114,0.04654885426729057,0.41024196815199615,0.04105153759518932
GP_calibration,2,5.0,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2",598.6743293046951,27.44512206517933,33.044909429550174,0.7558151962547036,0.42646666666666666,0.005682693385642616,1.4602609829852076,0.0028247961914780297,-0.03149624616519563,0.004845063477222477,-0.3068893049263327,0.3561730256769083,0.15671781312493085,0.01984320212669051,-0.36518010933570616,0.005471378702544434,-0.5442363828569635,0.010794789868609603,0.40385621650695924,0.006753071773037309
GP_calibration,2,5.0,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2",60.126828980445865,3.0316000245479326,4.038026523590088,0.0683330756957831,0.5927777777777778,0.01665637542353248,1.2653818383201572,0.026886991011391553,-0.09831579356251213,0.030266260818851174,-0.22197376680661743,0.037981586221264255,0.2106393253376162,0.05945282773491759,-0.4627756711601296,0.025413710675931664,-0.44387710391075014,0.03669096785135527,0.517497738899636,0.030917677967591217
GP_calibration,2,5.0,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2",591.8865366220474,19.824785583184507,32.567324900627135,0.3916913592411338,0.6003999999999999,0.0038294218727226315,1.225553417451133,0.002331851726463902,-0.0712990476190476,0.008224288102147882,-0.16776476827633152,0.01561864547224272,0.2457883846725264,0.024081621691223305,-0.4768085976631561,0.009018514251025908,-0.4077311254742176,0.014192694229260571,0.546086284688989,0.011614212304177375
GP_calibration,2,5.0,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2",58.41673743724823,2.422585709252869,4.068478655815125,0.1612985992531712,0.2462222222222222,0.01081329263767695,1.6614311656364102,0.023509235248713522,-0.04442767779724301,0.018294323812945903,-0.5027705627705628,0.1477029097177617,0.04528265589358655,0.03529580548956164,-0.2741800788189786,0.01943804060109465,-0.6989132159657282,0.028198515689842062,0.280368255849193,0.02125602700504127
GP_calibration,2,5.0,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2",586.9486891508102,16.395616668797697,32.88432276248932,1.045563003019964,0.27453333333333335,0.003924108594048777,1.5954623082545618,0.006506571389603961,-0.028161701488289996,0.009114433669593684,-0.2689732444702019,0.14890512901505612,0.06152793300865504,0.016345659130870396,-0.28084182664180435,0.009881879015199742,-0.6726352881325985,0.012715962386357247,0.29361733190816464,0.010373156062909972
GP_calibration,3,0.75,identity,1000,"0.2, 0.2, 0.2, 0.2, 0.2",38.20017223358154,25.605885807542446,4.025314283370972,0.06439978871430714,0.8266666666666665,0.00488552072528626,0.6740947718882004,0.025332813155255464,-0.04645555555555556,0.014773233922795071,-0.45595238095238094,0.1653052864929141,0.14102432593279274,0.018523387422325337,-0.6988830837749097,0.0333177280543536,-0.14639614593414196,0.032817260406629994,0.8265711068691868,0.0317919949713359
GP_calibration,3,0.75,identity,10000,"0.2, 0.2, 0.2, 0.2, 0.2",595.0663709163666,23.315533435761775,32.55283784866333,0.19649132860236315,0.8424555555555555,0.0015934106426136845,0.5957085306246565,0.009719228180310652,-0.019949100529100518,0.005773838376383231,-0.20515154695984733,0.05282263105902742,0.15468454198586562,0.01664217600744403,-0.6950739803375858,0.0074569514712050115,-0.13671351253446717,0.010304616207024647,0.836867288564487,0.009203552934619458
GP_calibration,3,0.75,root,1000,"0.2, 0.2, 0.2, 0.2, 0.2",47.75835037231445,13.772720134432458,4.037655925750732,0.12101886413724337,0.9132222222222222,0.002744242007828544,0.39370247747676457,0.010227048567379611,-0.04840740740740739,0.0225812423731585,-0.4519047619047619,0.1526857071571142,0.10199439504222493,0.04228913627792543,-0.7315816774952257,0.06189099291233618,-0.10459443614384449,0.02527447643516069,0.8809716492268116,0.027123425747760315
GP_calibration,3,0.75,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2",555.924683046341,8.289661399455902,32.36035587787628,0.31874319520791117,0.9140888888888888,0.0008977948904370796,0.37627373351038296,0.0051916316464967775,-0.0171642328042328,0.004873721405486864,-0.34072428647910424,0.06333972349093892,0.07015476405497904,0.015837803361041118,-0.8048022317004688,0.021187309443394035,-0.07709522994705437,0.00661719502772858,0.9127647063571519,0.007611241780555259
GP_calibration,3,0.75,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2",59.8891606092453,3.0439445791950868,4.162890219688416,0.3575063955711454,0.7427777777777778,0.007485697382002874,0.8985730945171758,0.031376603199432855,-0.04853227513227513,0.009720045131712225,-0.44857142857142857,0.23772245949859888,0.186261080073444,0.08461959354165284,-0.6400653903714171,0.04435627022538186,-0.19811830137649805,0.02381320480167397,0.7602988837946704,0.02515250843276361
GP_calibration,3,0.75,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2",581.4215215444565,21.69439274323905,32.88196470737457,0.4116739884460319,0.7407222222222222,0.001529992782647,0.8405650193583101,0.003783421801796644,-0.022261640211640215,0.006616391476322723,-0.08228643436018879,0.028621064323965353,0.2818641200290213,0.025507518756076403,-0.5662081752397651,0.015562648719205185,-0.20502978320131243,0.010467110855147139,0.7356126724198585,0.01089036690166554
