,fit_time,score_time,test_accuracy,test_log-loss,test_ECE,test_MCE,test_sharpness,test_overconfidence,test_underconfidence,test_avg_confidence,model,alpha,beta,miscal_function,test_plus_train_size,marginal_class_probs
6,0.004241943359375,0.0515289306640625,0.9082222222222223,0.5245432573633088,-0.029539682539682505,-0.6095238095238096,0.04323213071909683,-0.8091993666321691,-0.09904406218759014,0.8925347236129789,Isotonic_Regression,3,0.75,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
7,0.0042798519134521484,0.04913520812988281,0.9083333333333333,0.6467079674628498,-0.020203174603174584,-0.2857142857142857,0.04779070558957877,-0.8118698401231326,-0.08936171037855684,0.901584515084098,Isotonic_Regression,3,0.75,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
8,0.004304170608520508,0.05053377151489258,0.9077777777777778,0.5674765483909623,-0.020819576719576675,-0.27619047619047615,0.04389179691212923,-0.8158511313465566,-0.08910336133447126,0.9021313307683345,Isotonic_Regression,3,0.75,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
9,0.004313230514526367,0.04955911636352539,0.9093333333333333,0.5622993286708089,-0.021255026455026443,-0.2095238095238095,0.033870963551052354,-0.8363487815297265,-0.08492508385674119,0.9079370799382985,Isotonic_Regression,3,0.75,root,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
0,0.0036118030548095703,0.011234045028686523,0.7433333333333333,2.3694065555895474,-0.05311640211640214,-0.2471861471861472,0.22390208495191205,-0.6284162777725901,-0.16615509632775533,0.7811182230246667,Isotonic_Regression,3,0.75,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
1,0.003223896026611328,0.01096200942993164,0.7411111111111112,3.6859190666600026,-0.060624338624338615,-0.1639225181598063,0.26701591589185064,-0.6371537851797457,-0.15312173363038498,0.7925829284615711,Isotonic_Regression,3,0.75,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
2,0.003244161605834961,0.01088404655456543,0.7444444444444445,1.8330900355269437,-0.07351322751322752,-0.2857142857142857,0.13768890026150615,-0.7069696188267022,-0.14973538489288857,0.8136447827243403,Isotonic_Regression,3,0.75,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
3,0.003442049026489258,0.011225700378417969,0.7422222222222222,2.0586351214853527,-0.04369841269841268,-0.2698412698412699,0.2502311643314911,-0.5815425237530947,-0.20064556946693435,0.7432073612297843,Isotonic_Regression,3,0.75,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
4,0.0032889842987060547,0.010951995849609375,0.7477777777777778,2.372946483208063,-0.035174603174603185,-0.16190476190476188,0.2029175638230579,-0.626588361050017,-0.19342148453042546,0.7611809987437528,Isotonic_Regression,3,0.75,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
5,0.0032529830932617188,0.011130809783935547,0.7255555555555555,1.601970911060378,-0.06976719576719576,-0.17012987012987013,0.2558766794386133,-0.5254674580050505,-0.23183317389570055,0.7015593328592833,Isotonic_Regression,3,0.75,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
6,0.0032472610473632812,0.010904073715209961,0.7455555555555555,2.557077925203766,-0.05764550264550266,-0.23333333333333334,0.22581439721003202,-0.6520653925398514,-0.16947107114068166,0.7851198735069206,Isotonic_Regression,3,0.75,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
7,0.003175020217895508,0.011368036270141602,0.7466666666666667,2.08496566249349,-0.04787830687830684,-0.2857142857142857,0.19441882801826973,-0.6206182770834884,-0.18523245743413233,0.7655830619769982,Isotonic_Regression,3,0.75,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
8,0.0032677650451660156,0.011054277420043945,0.7222222222222222,2.2997474493816097,-0.054947089947089946,-0.7666666666666666,0.26603774683896825,-0.5581620032994657,-0.2034174277782877,0.7303546364099772,Isotonic_Regression,3,0.75,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
9,0.0031816959381103516,0.010740280151367188,0.7344444444444445,2.6370842149424565,-0.06450793650793647,-0.26616541353383455,0.18727056535207773,-0.6684913921795138,-0.1564461222510076,0.7970650621366531,Isotonic_Regression,3,0.75,power,1000,"0.2, 0.2, 0.2, 0.2, 0.2"
0,0.004796028137207031,0.05401110649108887,0.7386666666666667,0.9528950051209922,-0.046975132275132274,-0.26666666666666666,0.1992066928994415,-0.5704626687714771,-0.24370166768361648,0.7077332789099813,Isotonic_Regression,3,0.75,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
1,0.0045359134674072266,0.05512690544128418,0.7327777777777778,0.955279842473625,-0.032061904761904764,-0.21111111111111108,0.19845752700393474,-0.6087448050344014,-0.20503349231930107,0.7452039304735495,Isotonic_Regression,3,0.75,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
2,0.005213737487792969,0.05402016639709473,0.7348888888888889,0.9598308828469433,-0.04566878306878305,-0.23333333333333334,0.17045074534798668,-0.6003836507338827,-0.22162247597308488,0.731189370507229,Isotonic_Regression,3,0.75,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
3,0.00441288948059082,0.05584311485290527,0.7347777777777778,1.0265538234424691,-0.05014867724867725,-0.23333333333333334,0.1637578345147088,-0.609583404306453,-0.21686777133271282,0.7371032238062526,Isotonic_Regression,3,0.75,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
4,0.004336118698120117,0.05244588851928711,0.7364444444444445,0.9081680127297213,-0.05234920634920634,-0.12857142857142861,0.1499254355007349,-0.6060654299246959,-0.22946103936291748,0.7271910478759959,Isotonic_Regression,3,0.75,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
5,0.004302024841308594,0.05350494384765625,0.7328888888888889,0.9986506856583562,-0.039417460317460316,-0.15119047619047615,0.17912303065082516,-0.5998709579891702,-0.2181678744878801,0.7332282758759898,Isotonic_Regression,3,0.75,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
6,0.004424095153808594,0.055433034896850586,0.7368888888888889,1.1734569767053524,-0.0464031746031746,-0.1548891312250091,0.1654269603529447,-0.6114819496074138,-0.21705083808674008,0.7378342331643438,Isotonic_Regression,3,0.75,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
7,0.0042591094970703125,0.053253889083862305,0.7338888888888889,1.0148569781940826,-0.04779629629629628,-0.13661581137309298,0.16512658423579432,-0.613720847693971,-0.2128113856281167,0.7410269142392611,Isotonic_Regression,3,0.75,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
8,0.004637956619262695,0.059515953063964844,0.7351111111111112,0.9530811544500515,-0.0411968253968254,-0.07744833782569632,0.18542465261841415,-0.5863352973911202,-0.2308887416079998,0.7206959371668782,Isotonic_Regression,3,0.75,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
9,0.004249095916748047,0.05405282974243164,0.735,0.913351013267577,-0.04395132275132275,-0.07569397427217328,0.19154155561885677,-0.5747817487050688,-0.2361615133595738,0.7137384510875565,Isotonic_Regression,3,0.75,power,10000,"0.2, 0.2, 0.2, 0.2, 0.2"
